Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/03/18,13842.16822006973,15032.362703278202,2488.1119621508988,2661.963077469445,1431.2030139860253,287.60806932956325,12410.965206083705,13612.0,14073.0,14793.0,15274.0,2020-03-18,13716.0,2419.0,1028.0,1626.0
2020/03/19,16761.99496083106,18171.95658635925,2919.8267407613293,3139.5938830810483,1779.425218066792,348.2222040807667,14982.569742764268,16509.0,17016.0,17908.0,18437.0,2020-03-19,17147.0,3431.0,1107.0,1874.0
2020/03/20,20223.99966280133,21880.281272692868,3462.004701970269,3708.324686333617,2199.103357970543,419.6781399037511,18024.896304830785,19945.0,20503.0,21592.0,22171.0,2020-03-20,20410.0,3263.0,1588.0,2631.0
2020/03/21,24208.05773818904,26072.709911769438,3984.058075387711,4192.42863907657,2702.132888396999,503.02953042645595,21505.92484979204,23904.0,24513.0,25757.0,26389.0,2020-03-21,24926.0,4516.0,1588.0,2914.0
2020/03/22,28581.873198999365,30578.846306981115,4373.815460810325,4506.136395211677,3298.0636429436277,595.9307545466286,25283.809556055738,28251.0,28914.0,30237.0,30921.0,2020-03-22,28768.0,3842.0,2575.0,4347.0
2020/03/23,35136.0,37171.04296217201,6554.126801000635,6592.196655190895,5666.0,2367.9363570563723,29470.0,34769.0,35505.0,36794.0,37549.0,2020-03-23,35136.0,6368.0,3355.0,5666.0
2020/03/24,40037.92613936965,42247.91402716194,4901.926139369651,5076.871064989929,6468.9199816797245,802.9199816797245,33569.006157689924,39646.0,40431.0,41846.0,42651.0,,,,,
2020/03/25,44875.739103594045,46928.033418709885,4837.812964224395,4680.119391547945,7375.719811912231,906.7998302325068,37500.01929168181,44460.0,45291.0,46504.0,47353.0,,,,,
2020/03/26,49238.198112776,51045.80421421929,4362.4590091819555,4117.770795509408,8375.852659735618,1000.1328478233863,40862.34545304038,48804.0,49674.0,50603.0,51488.0,,,,,
2020/03/27,53022.55925950392,54569.34293539991,3784.361146727919,3523.5387211806155,9453.379410706117,1077.526750970499,43569.1798487978,52571.0,53474.0,54111.0,55026.0,,,,,
2020/03/28,56228.92310734225,57527.39206039449,3206.363847838329,2958.0491249945844,10591.669354715212,1138.289944009095,45637.25375262704,55765.0,56694.0,57058.0,57999.0,,,,,
2020/03/29,58905.9219668405,59988.450734317536,2676.9988594982497,2461.058673923042,11775.16816851733,1183.498813802118,47130.75379832317,58431.0,59383.0,59509.0,60469.0,,,,,
2020/03/30,61142.29392450649,62045.73249580367,2236.3719576659932,2057.281761486134,12990.511148334725,1215.3429798173947,48151.78277617176,60658.0,61629.0,61559.0,62534.0,,,,,
2020/03/31,62999.22782915955,63745.05865442476,1856.9339046530586,1699.3261586210938,14226.65628391785,1236.145135583125,48772.5715452417,62508.0,63492.0,63251.0,64239.0,,,,,
2020/04/01,64524.43280632588,65133.95239188075,1525.2049771663296,1388.89373745599,15474.132785868607,1247.4765019507577,49050.300020457275,64027.0,65023.0,64634.0,65635.0,,,,,
2020/04/02,65766.05154636962,66260.3955250363,1241.6187400437411,1126.4431331555534,16724.91533275685,1250.782546888242,49041.13621361277,65265.0,66271.0,65757.0,66765.0,,,,,
2020/04/03,66770.31966388457,67169.1492188186,1004.2681175149482,908.7536937822879,17972.374495018823,1247.4591622619737,48797.94516886574,66265.0,67278.0,66660.0,67677.0,,,,,
2020/04/04,67579.15105845945,67899.87032040373,808.8313945748814,730.7211015851353,19211.160477067868,1238.7859820490448,48367.99058139158,67071.0,68090.0,67390.0,68411.0,,,,,
2020/04/05,68228.97991814949,68486.46309700873,649.8288596900384,586.5927766050008,20437.045086196475,1225.8846091286068,47791.93483195301,67717.0,68742.0,67975.0,69000.0,,,,,
2020/04/06,68750.54718431324,68957.19295165903,521.5672661637509,470.7298546503007,21646.751339048125,1209.7062528516508,47103.795845265115,68237.0,69263.0,68443.0,69473.0,,,,,
2020/04/07,69169.24534096062,69335.20692991331,418.69815664738417,378.01397825428285,22837.7897546023,1191.038415554176,46331.45558635832,68654.0,69686.0,68820.0,69851.0,,,,,
